loss_kl,loss_pol_surr,TimestepsSoFar,loss_ent,ev_tdlam_before,EpisodesSoFar,loss_pol_entpen,loss_vf_loss,TimeElapsed,EpThisIter,EpLenMean,EpRewMean
0.0070514684,-0.008671651,169472,1.1712998,0.8205528259277344,277,-0.011712998,0.018834671,273.38991713523865,1,616.65,1.3064999999999742
0.0035133045,-0.0022749845,169728,1.1287172,0.8842787519097328,277,-0.011287172,0.016656464,273.79142928123474,0,616.65,1.3064999999999742
0.005487552,-0.004709631,169984,1.2115493,0.6358722746372223,278,-0.0121154925,0.056783773,274.1954298019409,1,615.93,1.3092999999999742
0.0068623982,-0.008307595,170240,1.0475425,0.8838252946734428,278,-0.010475424,0.014451746,274.5919408798218,0,615.93,1.3092999999999742
0.012013665,-0.014268957,170496,1.0915295,0.7966972142457962,279,-0.010915294,0.0163246,274.9869408607483,1,615.57,1.3056999999999745
0.007867617,-0.013606738,170752,1.1596893,0.7229787707328796,279,-0.011596892,0.012536803,275.391642332077,0,615.57,1.3056999999999745
0.0044254353,-0.0053200144,171008,1.1367245,0.8012901693582535,279,-0.011367245,0.0174448,275.7969024181366,0,615.57,1.3056999999999745
0.0026154132,-0.016763397,171264,1.2637658,0.8971311748027802,280,-0.012637658,0.009098772,276.22068428993225,1,615.96,1.3095999999999746
0.003011593,0.00034196675,171520,1.1756856,0.9169165641069412,280,-0.011756856,0.010508026,276.6316840648651,0,615.96,1.3095999999999746
0.0061878376,-0.00790196,171776,1.094352,0.9049945697188377,281,-0.010943519,0.014537876,277.0542013645172,1,615.34,1.293399999999974
0.004401136,-0.007376494,172032,1.2137332,0.8351776301860809,281,-0.012137331,0.00842084,277.4709095954895,0,615.34,1.293399999999974
0.004230988,-0.00594966,172288,1.1031171,0.8242751955986023,281,-0.011031171,0.012948322,277.90543842315674,0,615.34,1.293399999999974
0.012728035,-0.017260173,172544,1.2285635,0.8583793640136719,282,-0.012285637,0.017649494,278.3398537635803,1,615.39,1.2938999999999743
0.011177261,-0.00981674,172800,1.2766074,0.8787413537502289,282,-0.012766074,0.010915133,278.76888823509216,0,615.39,1.2938999999999743
0.0044489405,-0.006733589,173056,1.3132095,0.7751570492982864,282,-0.013132095,0.011418242,279.18685388565063,0,615.39,1.2938999999999743
0.006581095,-0.014591247,173312,1.2487531,0.7698125094175339,283,-0.012487531,0.022696251,279.62337350845337,1,617.49,1.3148999999999738
0.003837364,-0.0041965004,173568,1.1895423,0.8399951905012131,283,-0.011895424,0.014980011,280.05137372016907,0,617.49,1.3148999999999738
0.0040990575,-0.0094274115,173824,1.1623442,0.881269283592701,284,-0.01162344,0.010489015,280.477885723114,1,615.49,1.294899999999974
0.010526568,-0.022660853,174080,1.2133884,0.8345791697502136,284,-0.012133883,0.015053027,280.8838849067688,0,615.49,1.294899999999974
0.0129042445,-0.01162134,174336,1.0682372,0.8598856776952744,284,-0.0106823705,0.010212063,281.29188442230225,0,615.49,1.294899999999974
