value_loss,total_timesteps,fps,policy_entropy,explained_variance,policy_loss,nupdates
0.033622659742832184,20,29,2.0794177055358887,-1544.608642578125,0.29108133912086487,1
0.008830496110022068,2000,712,2.0672309398651123,-0.9082672595977783,0.11829519271850586,100
0.010947659611701965,4000,795,1.9988720417022705,0.7498694658279419,0.18951676785945892,200
0.019325565546751022,6000,814,1.934065580368042,-1.3916192054748535,-0.22947756946086884,300
0.004840695299208164,8000,830,1.9959014654159546,-8.150057792663574,-0.06426753103733063,400
0.001868612365797162,10000,845,1.990757703781128,0.2969300150871277,-0.0865294337272644,500
0.0023616193793714046,12000,850,1.9629809856414795,-0.5736773014068604,0.0313444621860981,600
0.006982636637985706,14000,854,1.9150962829589844,-0.4505746364593506,-0.14847040176391602,700
0.011930105276405811,16000,858,1.9517295360565186,-1.1639389991760254,0.1890861690044403,800
0.023819472640752792,18000,862,1.9590141773223877,-1.5980074405670166,-0.30891337990760803,900
0.001993115758523345,20000,865,1.9335886240005493,-1.6591322422027588,-0.03259570524096489,1000
4.1899569623637944e-05,22000,871,1.9895639419555664,-0.5370665788650513,-0.026424413546919823,1100
0.002072772942483425,24000,874,1.732366919517517,-0.7494444847106934,0.005066860467195511,1200
0.012935051694512367,26000,766,1.9555593729019165,-22.963483810424805,0.08763232082128525,1300
0.007847310043871403,28000,775,1.950880765914917,-0.4961472749710083,-0.15518444776535034,1400
0.012065375223755836,30000,783,1.9992811679840088,-1.1201198101043701,-0.20022530853748322,1500
0.00022832598187960684,32000,791,2.0453264713287354,0.9113489240407944,-0.019247155636548996,1600
0.003742130007594824,34000,796,2.0191092491149902,-1.0361278057098389,-0.07658444344997406,1700
0.005715424194931984,36000,801,2.056419849395752,0.5746730268001556,-0.1567179560661316,1800
0.007660789880901575,38000,808,2.064006805419922,-0.9609121084213257,0.13844197988510132,1900
0.010183566249907017,40000,813,2.018364906311035,-1.3946707248687744,-0.187106192111969,2000
0.004704433958977461,42000,818,2.0200326442718506,-3.5540413856506348,-0.10618526488542557,2100
0.00046822609147056937,44000,824,2.04263973236084,0.7161324620246887,-0.000948488712310791,2200
0.0004172160697635263,46000,830,2.038973093032837,0.029348254203796387,0.009864762425422668,2300
0.0036605976056307554,48000,834,2.023746967315674,-8.368083953857422,0.08787834644317627,2400
0.018491750583052635,50000,779,1.9392446279525757,-2.0688209533691406,-0.19053059816360474,2500
0.3290116488933563,52000,785,1.8822300434112549,0.2921396493911743,-0.8603003621101379,2600
0.002657002303749323,54000,790,2.0579144954681396,-1.0632004737854004,-0.11114755272865295,2700
0.002350255846977234,56000,793,2.0571675300598145,-0.2342689037322998,0.058563705533742905,2800
0.0014654765836894512,58000,798,1.8662830591201782,0.9877130864188075,-0.07942545413970947,2900
0.010914567857980728,60000,802,1.9862200021743774,-0.8555079698562622,-0.1830749362707138,3000
0.1509561687707901,62000,806,1.9865344762802124,0.5657165944576263,-0.429756760597229,3100
0.005827290005981922,64000,810,1.8963401317596436,-4.0257368087768555,-0.12297740578651428,3200
0.015285221859812737,66000,814,1.9887592792510986,-0.9238511323928833,-0.2292453646659851,3300
8.137242548400536e-05,68000,817,2.030635118484497,0.8484493792057037,-0.014626172371208668,3400
0.0008506293524987996,70000,818,2.032680034637451,0.7949373424053192,0.025240778923034668,3500
0.0001866074017016217,72000,819,2.0564513206481934,0.9332446232438087,-0.025692211464047432,3600
0.1635419726371765,74000,822,1.9221645593643188,-0.01871359348297119,-0.7323972582817078,3700
0.0002923069696407765,76000,795,2.058631420135498,0.9384512454271317,0.004302700981497765,3800
0.00045477799721993506,78000,798,2.0461783409118652,0.8934766724705696,-0.05678709223866463,3900
0.033365052193403244,80000,802,1.8777401447296143,-8.17945384979248,0.2520531713962555,4000
