TimeElapsed,loss_kl,EpThisIter,loss_pol_entpen,TimestepsSoFar,loss_ent,ev_tdlam_before,EpLenMean,loss_vf_loss,EpRewMean,EpisodesSoFar,loss_pol_surr
10932.393595695496,0.00032100646,2,0.0,4145152,0.9506216,0.44868236780166626,3030.0,0.0015843277,0.01,1854,-0.0025456664
10936.425125598907,0.00024502946,1,0.0,4149248,0.9066076,-6.813643932342529,3030.0,0.00010514504,-0.02,1855,-0.0036424338
10940.462451457977,0.00037210807,1,0.0,4153344,0.89475185,0.720712274312973,3030.0,0.0022569362,-0.04,1856,-0.0027652658
10944.494457960129,0.00034947,2,0.0,4157440,0.94416696,-4.627251148223877,3030.0,0.000120995646,-0.05,1858,-0.002680421
10948.528663396835,0.00028053325,1,0.0,4161536,0.9763476,-1.1254730224609375,3030.0,4.585042e-05,-0.07,1859,-0.0037313574
10952.573006629944,0.0003231051,1,0.0,4165632,0.9068332,0.805264875292778,3030.0,0.00055498304,-0.06,1860,-0.00219274
10956.311361312866,0.00029136223,2,0.0,4169728,0.89001286,-3.842693328857422,3030.0,4.66168e-05,-0.06,1862,-0.0036610828
10959.936648845673,0.00021905417,1,0.0,4173824,0.9386522,-3.425022602081299,3030.0,3.7011403e-05,-0.06,1863,-0.0028728358
10963.573059558868,0.00027538175,1,0.0,4177920,0.92277765,0.5281757712364197,3030.0,0.0029090533,-0.05,1864,-0.0024299421
10967.204361915588,0.00023961725,2,0.0,4182016,0.91280746,0.6452915966510773,3030.0,0.00051392155,-0.05,1866,-0.0024034972
10970.835252046585,0.00030500384,1,0.0,4186112,0.932955,-3.5805535316467285,3030.0,7.998868e-05,-0.07,1867,-0.0032839207
10974.459215402603,0.0003715184,2,0.0,4190208,0.96520096,0.742882251739502,3030.0,0.0011417777,-0.07,1869,-0.0028274
10978.09629034996,0.00017023878,1,0.0,4194304,0.9083328,0.637445479631424,3030.0,0.00069031335,-0.07,1870,-0.0018743105
10981.755579948425,0.0002249561,1,0.0,4198400,0.882264,0.3470040559768677,3030.0,0.00096436386,-0.09,1871,-0.0015243076
11180.265851974487,0.00048329952,1,0.0,4202496,0.9257097,0.22742688655853271,3030.0,0.0010629329,-0.07,1872,-0.0012690593
