#{"t_start": 1603936861.9082942, "env_id": null}
r,l,t
-1,923,584.340778
-2,748,584.752449
-1,967,585.286816
3,680,585.661377
2,715,587.404128
3,643,587.757871
3,644,588.112078
5,531,588.405379
1,755,588.82106
2,641,589.174516
2,800,590.961347
4,531,591.255167
4,570,591.570374
-1,893,592.06279
-1,929,592.576388
3,700,592.963032
-4,542,594.609387
1,894,595.101391
4,717,595.497723
2,815,595.948226
3,663,596.313984
-3,723,598.061709
3,728,598.462675
2,743,598.87
3,667,599.236413
4,564,599.546897
-1,1143,600.179829
5,392,601.750396
5,497,602.024398
4,571,602.339223
2,767,602.761814
2,784,603.193423
4,596,603.521903
2,924,605.37628
4,507,605.654893
-1,943,606.171628
4,546,606.471326
2,718,606.86531
3,625,607.208549
-1,873,609.03879
4,764,609.460504
1,802,609.902359
2,725,610.302116
2,760,610.720636
1,843,612.539706
2,839,613.002181
2,821,613.456667
3,703,613.843327
3,681,614.217185
1,984,616.104235
2,879,616.588509
1,1083,617.186467
1,853,617.657597
3,698,618.042155
5,496,618.315816
4,503,619.943056
4,486,620.211137
3,724,620.610498
-2,992,621.158868
3,669,621.528833
4,697,621.913829
-1,1081,623.88464
3,743,624.35505
3,614,624.743283
2,668,625.146779
1,1152,627.125138
4,566,627.436704
-1,910,627.938111
1,912,628.440652
4,580,628.759601
5,495,629.031809
3,697,630.762542
-5,580,631.08188
3,638,631.433819
-3,827,631.889869
-2,852,632.359802
2,886,632.848608
5,505,634.473427
3,722,634.869311
5,481,635.133582
1,1073,635.724643
2,813,636.176123
-2,807,637.970823
3,781,638.404554
5,588,638.735081
-3,860,639.276178
2,865,639.820315
4,611,640.205729
1,966,642.196496
3,752,642.609234
2,873,643.087517
2,907,643.585221
-3,872,645.412682
-2,898,645.9433
-1,1084,646.5518
2,695,646.935158
1,1234,647.629006
5,430,649.315486
4,756,649.732434
5,486,650.000189
4,618,650.33974
-4,737,650.744021
-3,641,651.095135
3,771,652.861723
2,732,653.264772
3,664,653.6297
1,1069,654.216378
3,788,654.648746
4,746,656.406484
-2,865,656.883606
4,698,657.269066
3,763,657.689254
1,878,658.173524
2,760,658.59408
3,735,660.350565
3,641,660.704238
4,707,661.093215
3,661,661.457076
5,472,661.716567
4,654,662.078463
5,416,663.657374
5,467,663.914675
3,902,664.414603
3,1049,664.994025
5,594,665.322069
4,789,665.757517
3,677,667.482058
-1,1262,668.1794
4,671,668.551293
4,583,668.873163
5,609,669.209511
4,479,670.826701
-3,984,671.422644
4,538,671.759882
-2,749,672.183394
2,969,672.716312
4,664,673.081938
5,379,674.638051
2,951,675.159292
5,599,675.489444
4,849,675.956815
-2,829,676.412158
-2,915,678.263129
3,684,678.637986
2,748,679.048966
5,578,679.398093
2,995,680.025662
5,476,680.326814
4,556,682.059335
4,536,682.354811
1,879,682.837983
2,795,683.275873
3,748,683.688569
1,794,684.128828
5,439,685.717693
3,751,686.130648
3,783,686.561701
5,476,686.823307
5,421,687.054479
4,616,687.394846
3,758,689.159682
5,528,689.450553
5,484,689.716392
1,808,690.159158
3,687,690.535937
5,718,690.928983
2,811,691.373128
4,814,693.170418
-1,1013,693.806916
3,760,694.266078
1,965,694.872153
4,665,696.764817
5,867,697.312558
5,441,697.590908
4,623,697.984119
2,814,698.49995
3,876,699.001605
-2,1021,700.914424
2,892,701.406481
3,725,701.828127
4,474,702.090906
4,562,702.402138
5,565,702.715138
4,736,704.478472
3,718,704.911361
1,1037,705.565091
3,794,706.064991
1,830,706.587767
3,602,708.273173
4,628,708.620381
2,1337,709.376517
5,495,709.687354
1,811,710.19552
1,1190,712.416847
-1,1062,713.086533
5,660,713.504071
4,538,713.842541
3,687,714.274921
4,562,716.099
5,644,716.506223
4,721,716.961785
3,748,717.434103
3,751,717.908456
5,569,718.267704
5,424,718.53495
2,816,720.516052
3,800,721.020316
3,661,721.436237
5,405,721.691349
4,507,722.010431
2,791,722.507931
2,820,724.491107
5,496,724.80362
4,660,725.219608
4,571,725.579521
3,876,726.130258
5,492,726.440238
3,788,728.408653
1,1099,729.048186
3,603,729.382275
5,474,729.648563
5,587,730.016921
5,455,730.303309
4,616,732.091025
4,685,732.469939
3,779,732.900359
5,413,733.128429
2,710,733.51931
2,914,734.020963
5,487,735.63516
1,1267,736.331935
5,452,736.58092
4,542,736.879137
4,488,737.148044
5,590,737.47274
4,672,737.842565
3,778,739.622738
4,821,740.079481
5,597,740.413124
-3,650,740.772589
5,501,741.049426
5,511,741.331911
-3,952,743.208107
4,587,743.535078
1,967,744.07018
3,796,744.510859
4,903,745.0642
4,641,746.938357
3,818,747.454604
2,822,747.973418
1,983,748.592824
4,595,748.96674
4,497,750.748353
2,1050,751.408235
2,988,752.031884
4,608,752.416115
4,519,752.743184
4,658,753.157735
-2,829,755.14397
2,760,755.612092
-2,863,756.087058
4,793,756.523937
3,580,756.843934
4,590,758.51537
4,517,758.799405
3,1006,759.352496
3,841,759.81523
4,685,760.192291
1,961,762.120042
5,530,762.412857
4,570,762.727131
3,679,763.101444
4,737,763.508932
2,851,763.979883
4,702,765.719312
4,615,766.105716
5,436,766.347353
2,1012,766.941064
-1,1001,767.573105
4,523,767.904112
5,484,769.648211
5,457,769.902272
4,779,770.334086
2,803,770.778373
4,800,771.220756
4,596,771.551713
5,508,771.868283
4,939,773.763526
2,830,774.219615
5,724,774.616486
4,780,775.043789
5,451,775.292761
2,846,777.167553
2,1064,777.753355
3,572,778.068319
-3,827,778.524235
4,598,778.853187
3,644,779.208246
2,957,781.150774
4,575,781.468279
3,940,782.025483
4,602,782.386974
3,788,782.822305
1,880,784.659174
2,723,785.058182
4,605,785.393018
5,590,785.719262
3,824,786.174546
5,435,786.415563
5,496,788.037999
4,521,788.326763
-1,981,788.867745
5,619,789.211214
1,835,789.67253
2,1126,791.640007
5,429,791.87675
2,756,792.294027
4,726,792.695109
-1,1220,793.407047
4,775,793.864067
3,593,795.564943
5,467,795.822461
4,584,796.143848
4,759,796.561827
1,1175,797.209317
5,430,797.446669
2,629,799.135469
2,859,799.609076
4,688,799.988067
4,666,800.354218
3,641,800.707029
2,779,802.48208
4,492,802.752379
4,559,803.058604
2,948,803.581391
1,879,804.065457
5,536,804.360799
5,410,804.586648
-1,1161,806.572478
5,538,806.868006
4,750,807.28097
5,525,807.56997
1,899,808.064876
4,638,809.763103
-2,1108,810.451845
5,661,810.846751
4,574,811.162046
5,462,811.415118
3,753,811.82858
3,950,813.701018
5,502,813.977454
5,396,814.195458
3,761,814.651365
4,576,815.002971
3,796,815.506494
2,909,817.460264
3,917,817.967262
1,915,818.474182
4,683,818.872205
3,590,819.243991
4,553,821.061654
