#{"t_start": 1603445699.4267945, "env_id": "SlimeVolley-v0"}
r,l,t
-5,524,918.122367
-5,532,918.911795
-5,514,919.680536
-5,458,920.384607
-5,835,921.604734
-5,419,922.261338
-5,459,922.963934
-5,628,923.856634
-5,1027,925.382854
-5,410,926.027406
-5,606,926.897351
-4,597,927.844248
-5,394,928.381645
-5,890,929.750242
-5,745,930.779265
-5,895,932.321347
-5,686,933.499276
-5,872,934.758796
-5,430,935.427531
-5,655,936.351947
-5,454,937.047751
-5,709,938.123011
-5,514,938.887915
-5,552,939.695591
-5,511,940.455703
-5,538,941.247702
-4,473,941.963959
-5,584,942.810757
-4,812,944.004791
-5,552,944.901789
-4,890,946.181526
-5,752,947.303619
-5,767,948.446886
-5,498,949.201486
-5,615,950.077821
-5,527,950.867577
-5,454,951.585685
-5,467,952.293726
-5,943,953.72252
-5,622,954.631212
-5,686,955.711648
-5,625,956.603499
-5,590,957.542794
-5,557,958.354899
-5,563,959.17766
-5,760,960.311165
-5,508,961.06742
-5,573,961.897972
-5,494,962.646969
-5,840,963.87963
-5,644,964.908685
-4,621,965.863738
-5,730,966.962946
-4,723,968.057218
-5,532,968.84344
-3,688,969.896343
-5,457,970.505741
-4,910,971.898638
-5,639,972.804345
-5,576,973.729639
-5,496,974.473037
-4,648,975.389131
-5,637,976.384641
-3,933,977.718789
-5,559,978.626009
-5,649,979.546667
-5,604,980.412274
-5,659,981.600887
-5,732,982.905285
-5,586,983.873898
-5,515,984.636901
-5,561,985.452764
-5,431,986.119766
-5,721,987.209835
-4,1025,988.848552
-5,583,989.773961
-5,633,990.878597
-5,689,991.972044
-5,486,992.704575
-4,890,994.078447
-5,482,994.806708
-5,812,996.068655
-5,504,996.850762
-5,562,997.670014
-5,671,998.704861
-5,623,999.637006
-5,724,1000.744727
-5,560,1001.563387
-5,848,1002.802823
-5,534,1003.593795
-5,559,1004.505448
-5,601,1005.370794
-5,587,1006.223055
-5,646,1007.269303
-5,762,1008.411522
-5,611,1009.288048
-5,726,1010.382997
-5,584,1011.238819
-5,443,1011.922529
-5,584,1012.766258
-5,671,1013.797387
-5,653,1014.717719
-5,658,1015.737034
-5,550,1016.552445
-2,1216,1018.38693
-5,594,1019.241592
-5,557,1020.054369
-5,465,1020.764044
-5,554,1021.578529
-4,734,1022.69214
-5,703,1023.767609
-5,853,1025.009736
-4,621,1025.992696
-5,949,1027.341691
-5,597,1028.29204
-5,622,1029.182748
-5,712,1030.262522
-5,673,1031.298276
-5,872,1032.595753
-5,521,1033.507814
-4,563,1034.442293
-5,459,1035.188943
-5,784,1036.480708
-5,452,1037.220778
-5,633,1038.123055
-5,623,1039.104748
-5,652,1040.025818
-5,445,1040.71328
-5,700,1041.7807
-5,708,1042.963674
-5,606,1043.927097
-5,773,1045.139761
-5,544,1045.940497
-5,538,1046.736267
-4,795,1048.045686
-5,478,1048.851926
-5,436,1049.604064
-5,536,1050.481185
-5,655,1051.477376
-5,557,1052.386746
-5,481,1053.119576
-4,724,1054.126497
-5,551,1054.934748
-5,478,1055.672719
-5,442,1056.204133
-4,570,1056.88796
-5,556,1057.554152
-5,652,1058.335835
-5,494,1058.928896
-5,621,1059.673622
-5,538,1060.319056
-5,574,1061.007318
-5,634,1061.767734
-5,475,1062.339997
-4,611,1063.073371
-4,781,1064.009283
-5,918,1065.109119
-5,499,1065.710569
-5,882,1066.768649
-5,550,1067.429752
-5,671,1068.242368
-5,469,1068.80559
-5,437,1069.329384
-5,590,1070.03705
-5,648,1070.814114
-5,625,1071.563391
-5,417,1072.063242
-5,636,1072.826345
-5,531,1073.46251
-5,640,1074.229018
-5,585,1074.932141
-5,482,1075.510856
-5,500,1076.110806
-5,406,1076.597488
-4,904,1077.680979
-5,792,1078.633926
-5,540,1079.282885
-5,485,1079.865418
-5,641,1080.634358
-5,507,1081.242608
-5,479,1081.817723
-4,691,1082.647459
-5,592,1083.358167
-5,903,1084.440492
-4,900,1085.520305
-5,427,1086.032591
-5,741,1086.921818
-4,527,1087.553261
-5,578,1088.24584
-5,741,1089.13337
-5,525,1089.762958
-5,474,1090.335294
-5,448,1090.872522
